text_id,song_id,corpus,category,presence,density
d00162,f190fc46-b387-4437-a,description,instrumentation,1,0.2
d00162,f190fc46-b387-4437-a,description,timbre,0,0.0
d00162,f190fc46-b387-4437-a,description,function,0,0.0
d00162,f190fc46-b387-4437-a,description,theory,1,0.2
d00162,f190fc46-b387-4437-a,description,story,0,0.0
d00163,e0d3ac24-3ea6-4a85-a,description,genre,0,0.0
d00163,e0d3ac24-3ea6-4a85-a,description,mood,0,0.0
d00163,e0d3ac24-3ea6-4a85-a,description,instrumentation,1,0.2
d00163,e0d3ac24-3ea6-4a85-a,description,timbre,0,0.0
d00163,e0d3ac24-3ea6-4a85-a,description,function,1,0.2
d00163,e0d3ac24-3ea6-4a85-a,description,theory,1,0.2
d00163,e0d3ac24-3ea6-4a85-a,description,story,1,0.4
d00164,db477bec-7b99-4ca2-8,description,genre,0,0.0
d00164,db477bec-7b99-4ca2-8,description,mood,0,0.0
d00164,db477bec-7b99-4ca2-8,description,instrumentation,1,0.5
d00164,db477bec-7b99-4ca2-8,description,timbre,0,0.0
d00164,db477bec-7b99-4ca2-8,description,function,0,0.0
d00164,db477bec-7b99-4ca2-8,description,theory,1,0.5
d00164,db477bec-7b99-4ca2-8,description,story,0,0.0
d00165,c03a69e7-7bcb-4c85-b,description,genre,1,0.2
d00165,c03a69e7-7bcb-4c85-b,description,mood,1,0.2
d00165,c03a69e7-7bcb-4c85-b,description,instrumentation,0,0.0
d00165,c03a69e7-7bcb-4c85-b,description,timbre,0,0.0
d00165,c03a69e7-7bcb-4c85-b,description,function,0,0.0
d00165,c03a69e7-7bcb-4c85-b,description,theory,1,0.2
d00165,c03a69e7-7bcb-4c85-b,description,story,1,0.4
d00166,be7b3ab7-8a50-4437-8,description,genre,0,0.0
d00166,be7b3ab7-8a50-4437-8,description,mood,1,0.2
d00166,be7b3ab7-8a50-4437-8,description,instrumentation,0,0.0
d00166,be7b3ab7-8a50-4437-8,description,timbre,1,0.2
d00166,be7b3ab7-8a50-4437-8,description,function,1,0.2
d00166,be7b3ab7-8a50-4437-8,description,theory,1,0.4
d00166,be7b3ab7-8a50-4437-8,description,story,0,0.0
d00167,b63b2d28-ca13-4ae8-b,description,genre,0,0.0
d00167,b63b2d28-ca13-4ae8-b,description,mood,0,0.0
d00167,b63b2d28-ca13-4ae8-b,description,instrumentation,1,0.6666666666666666
d00167,b63b2d28-ca13-4ae8-b,description,timbre,0,0.0
d00167,b63b2d28-ca13-4ae8-b,description,function,0,0.0
d00167,b63b2d28-ca13-4ae8-b,description,theory,1,0.3333333333333333
d00167,b63b2d28-ca13-4ae8-b,description,story,0,0.0
d00168,a0ca57ef-9516-411f-a,description,genre,1,0.3333333333333333
d00168,a0ca57ef-9516-411f-a,description,mood,0,0.0
d00168,a0ca57ef-9516-411f-a,description,instrumentation,0,0.0
d00168,a0ca57ef-9516-411f-a,description,timbre,1,0.1666666666666666
d00168,a0ca57ef-9516-411f-a,description,function,1,0.1666666666666666
d00168,a0ca57ef-9516-411f-a,description,theory,0,0.0
d00168,a0ca57ef-9516-411f-a,description,story,1,0.3333333333333333
d00169,9c7e479a-5c4d-46d9-8,description,genre,0,0.0
d00169,9c7e479a-5c4d-46d9-8,description,mood,1,0.1666666666666666
d00169,9c7e479a-5c4d-46d9-8,description,instrumentation,1,0.6666666666666666
d00169,9c7e479a-5c4d-46d9-8,description,timbre,1,0.1666666666666666
d00169,9c7e479a-5c4d-46d9-8,description,function,0,0.0
d00169,9c7e479a-5c4d-46d9-8,description,theory,0,0.0
d00169,9c7e479a-5c4d-46d9-8,description,story,0,0.0
d00170,9a4d75e7-de00-4931-9,description,genre,1,0.4
d00170,9a4d75e7-de00-4931-9,description,mood,0,0.0
d00170,9a4d75e7-de00-4931-9,description,instrumentation,0,0.0
d00170,9a4d75e7-de00-4931-9,description,timbre,0,0.0
d00170,9a4d75e7-de00-4931-9,description,function,0,0.0
d00170,9a4d75e7-de00-4931-9,description,theory,1,0.6
d00170,9a4d75e7-de00-4931-9,description,story,0,0.0
d00171,924be17b-f5f1-4628-9,description,genre,1,0.5
d00171,924be17b-f5f1-4628-9,description,mood,0,0.0
d00171,924be17b-f5f1-4628-9,description,instrumentation,1,0.5
d00171,924be17b-f5f1-4628-9,description,timbre,0,0.0
d00171,924be17b-f5f1-4628-9,description,function,0,0.0
d00171,924be17b-f5f1-4628-9,description,theory,0,0.0
d00171,924be17b-f5f1-4628-9,description,story,0,0.0
d00172,77056edb-735f-4b6c-a,description,genre,1,0.2
d00172,77056edb-735f-4b6c-a,description,mood,0,0.0
d00172,77056edb-735f-4b6c-a,description,instrumentation,1,0.4
d00172,77056edb-735f-4b6c-a,description,timbre,0,0.0
d00172,77056edb-735f-4b6c-a,description,function,1,0.2
d00172,77056edb-735f-4b6c-a,description,theory,1,0.2
d00172,77056edb-735f-4b6c-a,description,story,0,0.0
d00173,523ab434-2e54-4441-9,description,genre,1,0.1666666666666666
d00173,523ab434-2e54-4441-9,description,mood,0,0.0
d00173,523ab434-2e54-4441-9,description,instrumentation,1,0.1666666666666666
d00173,523ab434-2e54-4441-9,description,timbre,1,0.1666666666666666
d00173,523ab434-2e54-4441-9,description,function,0,0.0
d00173,523ab434-2e54-4441-9,description,theory,1,0.3333333333333333
d00173,523ab434-2e54-4441-9,description,story,1,0.1666666666666666
d00174,54f0f9eb-f14f-4d8d-b,description,genre,0,0.0
d00174,54f0f9eb-f14f-4d8d-b,description,mood,0,0.0
d00174,54f0f9eb-f14f-4d8d-b,description,instrumentation,1,0.3333333333333333
d00174,54f0f9eb-f14f-4d8d-b,description,timbre,1,0.3333333333333333
d00174,54f0f9eb-f14f-4d8d-b,description,function,0,0.0
d00174,54f0f9eb-f14f-4d8d-b,description,theory,1,0.3333333333333333
d00174,54f0f9eb-f14f-4d8d-b,description,story,0,0.0
d00175,6067225b-504a-46e1-8,description,genre,1,0.25
d00175,6067225b-504a-46e1-8,description,mood,1,0.125
d00175,6067225b-504a-46e1-8,description,instrumentation,1,0.125
d00175,6067225b-504a-46e1-8,description,timbre,1,0.125
d00175,6067225b-504a-46e1-8,description,function,0,0.0
d00175,6067225b-504a-46e1-8,description,theory,1,0.375
d00175,6067225b-504a-46e1-8,description,story,0,0.0
d00176,3a357ba5-4c78-432d-8,description,genre,0,0.0
d00176,3a357ba5-4c78-432d-8,description,mood,1,0.1666666666666666
d00176,3a357ba5-4c78-432d-8,description,instrumentation,1,0.1666666666666666
d00176,3a357ba5-4c78-432d-8,description,timbre,1,0.1666666666666666
d00176,3a357ba5-4c78-432d-8,description,function,0,0.0
d00176,3a357ba5-4c78-432d-8,description,theory,1,0.1666666666666666
d00176,3a357ba5-4c78-432d-8,description,story,1,0.3333333333333333
d00177,3c41851f-03a5-464c-9,description,genre,0,0.0
d00177,3c41851f-03a5-464c-9,description,mood,1,0.25
d00177,3c41851f-03a5-464c-9,description,instrumentation,0,0.0
d00177,3c41851f-03a5-464c-9,description,timbre,0,0.0
d00177,3c41851f-03a5-464c-9,description,function,0,0.0
d00177,3c41851f-03a5-464c-9,description,theory,1,0.75
d00177,3c41851f-03a5-464c-9,description,story,0,0.0
d00178,0c1cecb1-1601-43cc-8,description,genre,1,0.6666666666666666
d00178,0c1cecb1-1601-43cc-8,description,mood,1,0.3333333333333333
d00178,0c1cecb1-1601-43cc-8,description,instrumentation,0,0.0
d00178,0c1cecb1-1601-43cc-8,description,timbre,0,0.0
d00178,0c1cecb1-1601-43cc-8,description,function,0,0.0
d00178,0c1cecb1-1601-43cc-8,description,theory,0,0.0
d00178,0c1cecb1-1601-43cc-8,description,story,0,0.0
d00179,122a5bd5-7657-4161-a,description,genre,1,0.1666666666666666
d00179,122a5bd5-7657-4161-a,description,mood,0,0.0
d00179,122a5bd5-7657-4161-a,description,instrumentation,1,0.1666666666666666
d00179,122a5bd5-7657-4161-a,description,timbre,0,0.0
d00179,122a5bd5-7657-4161-a,description,function,1,0.1666666666666666
d00179,122a5bd5-7657-4161-a,description,theory,1,0.1666666666666666
d00179,122a5bd5-7657-4161-a,description,story,1,0.3333333333333333
d00180,84deb4de-d0fb-4e1d-a,description,genre,1,0.1111111111111111
d00180,84deb4de-d0fb-4e1d-a,description,mood,1,0.1111111111111111
d00180,84deb4de-d0fb-4e1d-a,description,instrumentation,0,0.0
d00180,84deb4de-d0fb-4e1d-a,description,timbre,1,0.2222222222222222
d00180,84deb4de-d0fb-4e1d-a,description,function,1,0.4444444444444444
d00180,84deb4de-d0fb-4e1d-a,description,theory,1,0.1111111111111111
d00180,84deb4de-d0fb-4e1d-a,description,story,0,0.0
d00181,e374a9d0-706d-4bf3-a,description,genre,1,0.25
d00181,e374a9d0-706d-4bf3-a,description,mood,0,0.0
d00181,e374a9d0-706d-4bf3-a,description,instrumentation,1,0.25
d00181,e374a9d0-706d-4bf3-a,description,timbre,1,0.5
d00181,e374a9d0-706d-4bf3-a,description,function,0,0.0
d00181,e374a9d0-706d-4bf3-a,description,theory,0,0.0
d00181,e374a9d0-706d-4bf3-a,description,story,0,0.0
d00182,b7aa837e-a53b-4f8a-9,description,genre,1,0.1666666666666666
d00182,b7aa837e-a53b-4f8a-9,description,mood,1,0.1666666666666666
d00182,b7aa837e-a53b-4f8a-9,description,instrumentation,1,0.1666666666666666
d00182,b7aa837e-a53b-4f8a-9,description,timbre,1,0.1666666666666666
d00182,b7aa837e-a53b-4f8a-9,description,function,1,0.1666666666666666
d00182,b7aa837e-a53b-4f8a-9,description,theory,1,0.1666666666666666
d00182,b7aa837e-a53b-4f8a-9,description,story,0,0.0
d00183,b0f6dcc3-7aeb-4d48-9,description,genre,1,0.25
d00183,b0f6dcc3-7aeb-4d48-9,description,mood,0,0.0
d00183,b0f6dcc3-7aeb-4d48-9,description,instrumentation,1,0.25
d00183,b0f6dcc3-7aeb-4d48-9,description,timbre,1,0.25
d00183,b0f6dcc3-7aeb-4d48-9,description,function,0,0.0
d00183,b0f6dcc3-7aeb-4d48-9,description,theory,1,0.25
d00183,b0f6dcc3-7aeb-4d48-9,description,story,0,0.0
d00184,97674f07-7bc3-404e-9,description,genre,1,0.2
d00184,97674f07-7bc3-404e-9,description,mood,0,0.0
d00184,97674f07-7bc3-404e-9,description,instrumentation,1,0.6
d00184,97674f07-7bc3-404e-9,description,timbre,1,0.2
d00184,97674f07-7bc3-404e-9,description,function,0,0.0
d00184,97674f07-7bc3-404e-9,description,theory,0,0.0
d00184,97674f07-7bc3-404e-9,description,story,0,0.0
d00185,96382602-5e97-430f-9,description,genre,0,0.0
d00185,96382602-5e97-430f-9,description,mood,1,0.25
d00185,96382602-5e97-430f-9,description,instrumentation,1,0.25
d00185,96382602-5e97-430f-9,description,timbre,1,0.25
d00185,96382602-5e97-430f-9,description,function,1,0.25
d00185,96382602-5e97-430f-9,description,theory,0,0.0
d00185,96382602-5e97-430f-9,description,story,0,0.0
d00186,9481c38d-df7b-42cc-b,description,genre,0,0.0
d00186,9481c38d-df7b-42cc-b,description,mood,1,0.5
d00186,9481c38d-df7b-42cc-b,description,instrumentation,1,0.25
d00186,9481c38d-df7b-42cc-b,description,timbre,0,0.0
d00186,9481c38d-df7b-42cc-b,description,function,1,0.25
d00186,9481c38d-df7b-42cc-b,description,theory,0,0.0
d00186,9481c38d-df7b-42cc-b,description,story,0,0.0
d00187,91f9b933-c02b-47df-9,description,genre,0,0.0
d00187,91f9b933-c02b-47df-9,description,mood,1,0.5
d00187,91f9b933-c02b-47df-9,description,instrumentation,1,0.25
d00187,91f9b933-c02b-47df-9,description,timbre,1,0.25
d00187,91f9b933-c02b-47df-9,description,function,0,0.0
d00187,91f9b933-c02b-47df-9,description,theory,0,0.0
d00187,91f9b933-c02b-47df-9,description,story,0,0.0
d00188,82297794-bd7d-4718-9,description,genre,0,0.0
d00188,82297794-bd7d-4718-9,description,mood,1,0.25
d00188,82297794-bd7d-4718-9,description,instrumentation,0,0.0
d00188,82297794-bd7d-4718-9,description,timbre,1,0.25
d00188,82297794-bd7d-4718-9,description,function,1,0.25
d00188,82297794-bd7d-4718-9,description,theory,1,0.25
d00188,82297794-bd7d-4718-9,description,story,0,0.0
d00189,77c467d4-d021-4b6e-b,description,genre,1,0.25
d00189,77c467d4-d021-4b6e-b,description,mood,1,0.5
d00189,77c467d4-d021-4b6e-b,description,instrumentation,1,0.25
d00189,77c467d4-d021-4b6e-b,description,timbre,0,0.0
d00189,77c467d4-d021-4b6e-b,description,function,0,0.0
d00189,77c467d4-d021-4b6e-b,description,theory,0,0.0
d00189,77c467d4-d021-4b6e-b,description,story,0,0.0
d00190,566f7399-846c-4579-a,description,genre,1,0.25
d00190,566f7399-846c-4579-a,description,mood,1,0.25
d00190,566f7399-846c-4579-a,description,instrumentation,1,0.25
d00190,566f7399-846c-4579-a,description,timbre,1,0.25
d00190,566f7399-846c-4579-a,description,function,0,0.0
d00190,566f7399-846c-4579-a,description,theory,0,0.0
d00190,566f7399-846c-4579-a,description,story,0,0.0
d00191,5de9f530-88d9-44a5-9,description,genre,1,0.25
d00191,5de9f530-88d9-44a5-9,description,mood,0,0.0
d00191,5de9f530-88d9-44a5-9,description,instrumentation,1,0.25
d00191,5de9f530-88d9-44a5-9,description,timbre,1,0.25
d00191,5de9f530-88d9-44a5-9,description,function,1,0.25
d00191,5de9f530-88d9-44a5-9,description,theory,0,0.0
d00191,5de9f530-88d9-44a5-9,description,story,0,0.0
d00192,6dfa3eea-e6cf-46fb-a,description,genre,1,0.25
d00192,6dfa3eea-e6cf-46fb-a,description,mood,1,0.5
d00192,6dfa3eea-e6cf-46fb-a,description,instrumentation,1,0.25
d00192,6dfa3eea-e6cf-46fb-a,description,timbre,0,0.0
d00192,6dfa3eea-e6cf-46fb-a,description,function,0,0.0
d00192,6dfa3eea-e6cf-46fb-a,description,theory,0,0.0
d00192,6dfa3eea-e6cf-46fb-a,description,story,0,0.0
d00193,6fdab3ec-7a58-4272-8,description,genre,0,0.0
d00193,6fdab3ec-7a58-4272-8,description,mood,1,0.25
d00193,6fdab3ec-7a58-4272-8,description,instrumentation,1,0.25
d00193,6fdab3ec-7a58-4272-8,description,timbre,1,0.5
d00193,6fdab3ec-7a58-4272-8,description,function,0,0.0
d00193,6fdab3ec-7a58-4272-8,description,theory,0,0.0
d00193,6fdab3ec-7a58-4272-8,description,story,0,0.0
d00194,325c3403-d7f7-4fa0-8,description,genre,0,0.0
d00194,325c3403-d7f7-4fa0-8,description,mood,1,0.3333333333333333
d00194,325c3403-d7f7-4fa0-8,description,instrumentation,1,0.3333333333333333
d00194,325c3403-d7f7-4fa0-8,description,timbre,1,0.3333333333333333
d00194,325c3403-d7f7-4fa0-8,description,function,0,0.0
d00194,325c3403-d7f7-4fa0-8,description,theory,0,0.0
d00194,325c3403-d7f7-4fa0-8,description,story,0,0.0
d00195,33858c28-6c40-43d6-9,description,genre,0,0.0
d00195,33858c28-6c40-43d6-9,description,mood,1,0.6666666666666666
d00195,33858c28-6c40-43d6-9,description,instrumentation,0,0.0
d00195,33858c28-6c40-43d6-9,description,timbre,0,0.0
d00195,33858c28-6c40-43d6-9,description,function,1,0.3333333333333333
d00195,33858c28-6c40-43d6-9,description,theory,0,0.0
d00195,33858c28-6c40-43d6-9,description,story,0,0.0
d00196,34c793a1-0af4-469e-9,description,genre,0,0.0
d00196,34c793a1-0af4-469e-9,description,mood,1,0.5
d00196,34c793a1-0af4-469e-9,description,instrumentation,1,0.25
d00196,34c793a1-0af4-469e-9,description,timbre,0,0.0
d00196,34c793a1-0af4-469e-9,description,function,0,0.0
d00196,34c793a1-0af4-469e-9,description,theory,0,0.0
d00196,34c793a1-0af4-469e-9,description,story,1,0.25
d00197,4ae99a8d-f134-4966-a,description,genre,0,0.0
d00197,4ae99a8d-f134-4966-a,description,mood,1,0.25
d00197,4ae99a8d-f134-4966-a,description,instrumentation,1,0.5
d00197,4ae99a8d-f134-4966-a,description,timbre,0,0.0
d00197,4ae99a8d-f134-4966-a,description,function,0,0.0
d00197,4ae99a8d-f134-4966-a,description,theory,1,0.25
d00197,4ae99a8d-f134-4966-a,description,story,0,0.0
d00198,4e733c89-a6a1-4094-8,description,genre,0,0.0
d00198,4e733c89-a6a1-4094-8,description,mood,1,0.25
d00198,4e733c89-a6a1-4094-8,description,instrumentation,1,0.25
d00198,4e733c89-a6a1-4094-8,description,timbre,1,0.5
d00198,4e733c89-a6a1-4094-8,description,function,0,0.0
d00198,4e733c89-a6a1-4094-8,description,theory,0,0.0
d00198,4e733c89-a6a1-4094-8,description,story,0,0.0
d00199,1acbac5c-f315-45df-8,description,genre,0,0.0
d00199,1acbac5c-f315-45df-8,description,mood,0,0.0
d00199,1acbac5c-f315-45df-8,description,instrumentation,1,0.3333333333333333
d00199,1acbac5c-f315-45df-8,description,timbre,1,0.3333333333333333
d00199,1acbac5c-f315-45df-8,description,function,0,0.0
d00199,1acbac5c-f315-45df-8,description,theory,0,0.0
d00199,1acbac5c-f315-45df-8,description,story,1,0.3333333333333333
d00200,e7de29c9-e9dd-4a06-a,description,genre,1,0.2
d00200,e7de29c9-e9dd-4a06-a,description,mood,1,0.2
d00200,e7de29c9-e9dd-4a06-a,description,instrumentation,1,0.4
d00200,e7de29c9-e9dd-4a06-a,description,timbre,0,0.0
d00200,e7de29c9-e9dd-4a06-a,description,function,0,0.0
d00200,e7de29c9-e9dd-4a06-a,description,theory,1,0.2
d00200,e7de29c9-e9dd-4a06-a,description,story,0,0.0
d00201,e0cf5438-5034-4112-8,description,genre,1,0.1428571428571428
d00201,e0cf5438-5034-4112-8,description,mood,1,0.1428571428571428
d00201,e0cf5438-5034-4112-8,description,instrumentation,1,0.1428571428571428
d00201,e0cf5438-5034-4112-8,description,timbre,1,0.1428571428571428
d00201,e0cf5438-5034-4112-8,description,function,1,0.2857142857142857
d00201,e0cf5438-5034-4112-8,description,theory,0,0.0
d00201,e0cf5438-5034-4112-8,description,story,1,0.1428571428571428
d00202,bea4ed25-c74b-4eca-b,description,genre,1,0.125
d00202,bea4ed25-c74b-4eca-b,description,mood,1,0.25
d00202,bea4ed25-c74b-4eca-b,description,instrumentation,1,0.125
d00202,bea4ed25-c74b-4eca-b,description,timbre,0,0.0
d00202,bea4ed25-c74b-4eca-b,description,function,1,0.25
d00202,bea4ed25-c74b-4eca-b,description,theory,1,0.125
d00202,bea4ed25-c74b-4eca-b,description,story,1,0.125
d00203,af092e6b-dce4-4354-8,description,genre,1,0.1666666666666666
d00203,af092e6b-dce4-4354-8,description,mood,0,0.0
d00203,af092e6b-dce4-4354-8,description,instrumentation,1,0.1666666666666666
d00203,af092e6b-dce4-4354-8,description,timbre,1,0.1666666666666666
d00203,af092e6b-dce4-4354-8,description,function,0,0.0
d00203,af092e6b-dce4-4354-8,description,theory,1,0.1666666666666666
d00203,af092e6b-dce4-4354-8,description,story,1,0.3333333333333333
d00204,a5ac307b-e75d-47b1-9,description,genre,1,0.25
d00204,a5ac307b-e75d-47b1-9,description,mood,0,0.0
d00204,a5ac307b-e75d-47b1-9,description,instrumentation,1,0.25
d00204,a5ac307b-e75d-47b1-9,description,timbre,1,0.25
d00204,a5ac307b-e75d-47b1-9,description,function,0,0.0
d00204,a5ac307b-e75d-47b1-9,description,theory,0,0.0
d00204,a5ac307b-e75d-47b1-9,description,story,1,0.25
d00205,a0c69d90-4070-4bb7-b,description,genre,0,0.0
d00205,a0c69d90-4070-4bb7-b,description,mood,0,0.0
d00205,a0c69d90-4070-4bb7-b,description,instrumentation,1,0.3333333333333333
d00205,a0c69d90-4070-4bb7-b,description,timbre,0,0.0
d00205,a0c69d90-4070-4bb7-b,description,function,1,0.6666666666666666
d00205,a0c69d90-4070-4bb7-b,description,theory,0,0.0
d00205,a0c69d90-4070-4bb7-b,description,story,0,0.0
d00206,9a12553b-7ae1-4e35-9,description,genre,0,0.0
d00206,9a12553b-7ae1-4e35-9,description,mood,0,0.0
d00206,9a12553b-7ae1-4e35-9,description,instrumentation,0,0.0
d00206,9a12553b-7ae1-4e35-9,description,timbre,0,0.0
d00206,9a12553b-7ae1-4e35-9,description,function,1,0.5
d00206,9a12553b-7ae1-4e35-9,description,theory,0,0.0
d00206,9a12553b-7ae1-4e35-9,description,story,1,0.5
d00207,858415cc-1335-476e-a,description,genre,1,0.3333333333333333
d00207,858415cc-1335-476e-a,description,mood,1,0.1666666666666666
d00207,858415cc-1335-476e-a,description,instrumentation,1,0.3333333333333333
d00207,858415cc-1335-476e-a,description,timbre,0,0.0
d00207,858415cc-1335-476e-a,description,function,0,0.0
d00207,858415cc-1335-476e-a,description,theory,1,0.1666666666666666
d00207,858415cc-1335-476e-a,description,story,0,0.0
d00208,81a13b0e-aa23-4618-9,description,genre,0,0.0
d00208,81a13b0e-aa23-4618-9,description,mood,1,0.4
d00208,81a13b0e-aa23-4618-9,description,instrumentation,0,0.0
d00208,81a13b0e-aa23-4618-9,description,timbre,0,0.0
d00208,81a13b0e-aa23-4618-9,description,function,0,0.0
d00208,81a13b0e-aa23-4618-9,description,theory,0,0.0
d00208,81a13b0e-aa23-4618-9,description,story,1,0.6
d00209,8138a78a-f4ba-4f69-b,description,genre,1,0.2
d00209,8138a78a-f4ba-4f69-b,description,mood,0,0.0
d00209,8138a78a-f4ba-4f69-b,description,instrumentation,1,0.8
d00209,8138a78a-f4ba-4f69-b,description,timbre,0,0.0
d00209,8138a78a-f4ba-4f69-b,description,function,0,0.0
d00209,8138a78a-f4ba-4f69-b,description,theory,0,0.0
d00209,8138a78a-f4ba-4f69-b,description,story,0,0.0
d00210,517bf045-71e3-4661-b,description,genre,0,0.0
d00210,517bf045-71e3-4661-b,description,mood,1,0.1428571428571428
d00210,517bf045-71e3-4661-b,description,instrumentation,1,0.1428571428571428
d00210,517bf045-71e3-4661-b,description,timbre,1,0.1428571428571428
d00210,517bf045-71e3-4661-b,description,function,0,0.0
d00210,517bf045-71e3-4661-b,description,theory,0,0.0
d00210,517bf045-71e3-4661-b,description,story,1,0.5714285714285714
d00211,5583d3b7-8692-4c18-8,description,genre,1,0.1666666666666666
d00211,5583d3b7-8692-4c18-8,description,mood,1,0.3333333333333333
d00211,5583d3b7-8692-4c18-8,description,instrumentation,1,0.1666666666666666
d00211,5583d3b7-8692-4c18-8,description,timbre,0,0.0
d00211,5583d3b7-8692-4c18-8,description,function,1,0.1666666666666666
d00211,5583d3b7-8692-4c18-8,description,theory,0,0.0
d00211,5583d3b7-8692-4c18-8,description,story,1,0.1666666666666666
d00212,56ea63b7-77b6-401b-a,description,genre,1,0.1666666666666666
d00212,56ea63b7-77b6-401b-a,description,mood,1,0.1666666666666666
d00212,56ea63b7-77b6-401b-a,description,instrumentation,1,0.1666666666666666
d00212,56ea63b7-77b6-401b-a,description,timbre,0,0.0
d00212,56ea63b7-77b6-401b-a,description,function,1,0.3333333333333333
d00212,56ea63b7-77b6-401b-a,description,theory,0,0.0
d00212,56ea63b7-77b6-401b-a,description,story,1,0.1666666666666666
d00213,583280dc-ce99-4a35-a,description,genre,0,0.0
d00213,583280dc-ce99-4a35-a,description,mood,1,0.25
d00213,583280dc-ce99-4a35-a,description,instrumentation,1,0.25
d00213,583280dc-ce99-4a35-a,description,timbre,0,0.0
d00213,583280dc-ce99-4a35-a,description,function,0,0.0
d00213,583280dc-ce99-4a35-a,description,theory,1,0.25
d00213,583280dc-ce99-4a35-a,description,story,1,0.25
d00214,5d465d7f-d93d-47f3-9,description,genre,0,0.0
d00214,5d465d7f-d93d-47f3-9,description,mood,0,0.0
d00214,5d465d7f-d93d-47f3-9,description,instrumentation,1,0.2
d00214,5d465d7f-d93d-47f3-9,description,timbre,1,0.4
d00214,5d465d7f-d93d-47f3-9,description,function,0,0.0
d00214,5d465d7f-d93d-47f3-9,description,theory,0,0.0
d00214,5d465d7f-d93d-47f3-9,description,story,1,0.4
d00215,754ad4a8-b85d-430a-8,description,genre,0,0.0
d00215,754ad4a8-b85d-430a-8,description,mood,1,0.25
d00215,754ad4a8-b85d-430a-8,description,instrumentation,1,0.25
d00215,754ad4a8-b85d-430a-8,description,timbre,0,0.0
d00215,754ad4a8-b85d-430a-8,description,function,0,0.0
d00215,754ad4a8-b85d-430a-8,description,theory,1,0.5
d00215,754ad4a8-b85d-430a-8,description,story,0,0.0
d00216,0825d51f-0845-4009-a,description,genre,1,0.25
d00216,0825d51f-0845-4009-a,description,mood,1,0.25
d00216,0825d51f-0845-4009-a,description,instrumentation,1,0.25
d00216,0825d51f-0845-4009-a,description,timbre,1,0.25
d00216,0825d51f-0845-4009-a,description,function,0,0.0
d00216,0825d51f-0845-4009-a,description,theory,0,0.0
d00216,0825d51f-0845-4009-a,description,story,0,0.0
d00217,168acd2c-563d-4357-b,description,genre,1,0.2
d00217,168acd2c-563d-4357-b,description,mood,1,0.2
d00217,168acd2c-563d-4357-b,description,instrumentation,1,0.4
d00217,168acd2c-563d-4357-b,description,timbre,0,0.0
d00217,168acd2c-563d-4357-b,description,function,1,0.2
d00217,168acd2c-563d-4357-b,description,theory,0,0.0
d00217,168acd2c-563d-4357-b,description,story,0,0.0
d00218,16aa7d0d-3f35-4612-a,description,genre,1,0.2
d00218,16aa7d0d-3f35-4612-a,description,mood,1,0.4
d00218,16aa7d0d-3f35-4612-a,description,instrumentation,0,0.0
d00218,16aa7d0d-3f35-4612-a,description,timbre,1,0.2
d00218,16aa7d0d-3f35-4612-a,description,function,0,0.0
d00218,16aa7d0d-3f35-4612-a,description,theory,0,0.0
d00218,16aa7d0d-3f35-4612-a,description,story,1,0.2
d00219,27f40db1-6caa-4c04-a,description,genre,1,0.1666666666666666
d00219,27f40db1-6caa-4c04-a,description,mood,0,0.0
d00219,27f40db1-6caa-4c04-a,description,instrumentation,1,0.5
d00219,27f40db1-6caa-4c04-a,description,timbre,0,0.0
d00219,27f40db1-6caa-4c04-a,description,function,0,0.0
d00219,27f40db1-6caa-4c04-a,description,theory,1,0.3333333333333333
d00219,27f40db1-6caa-4c04-a,description,story,0,0.0
d00220,ec9f0bca-7956-4fa4-8,description,genre,0,0.0
d00220,ec9f0bca-7956-4fa4-8,description,mood,1,0.25
d00220,ec9f0bca-7956-4fa4-8,description,instrumentation,1,0.25
d00220,ec9f0bca-7956-4fa4-8,description,timbre,0,0.0
d00220,ec9f0bca-7956-4fa4-8,description,function,0,0.0
d00220,ec9f0bca-7956-4fa4-8,description,theory,1,0.25
d00220,ec9f0bca-7956-4fa4-8,description,story,1,0.25
d00221,e89bff81-fa30-4d94-8,description,genre,1,0.1666666666666666
d00221,e89bff81-fa30-4d94-8,description,mood,0,0.0
d00221,e89bff81-fa30-4d94-8,description,instrumentation,1,0.1666666666666666
d00221,e89bff81-fa30-4d94-8,description,timbre,1,0.1666666666666666
d00221,e89bff81-fa30-4d94-8,description,function,0,0.0
d00221,e89bff81-fa30-4d94-8,description,theory,1,0.5
d00221,e89bff81-fa30-4d94-8,description,story,0,0.0
d00222,e66caf62-70ce-418a-8,description,genre,1,0.3333333333333333
d00222,e66caf62-70ce-418a-8,description,mood,0,0.0
d00222,e66caf62-70ce-418a-8,description,instrumentation,0,0.0
d00222,e66caf62-70ce-418a-8,description,timbre,0,0.0
d00222,e66caf62-70ce-418a-8,description,function,0,0.0
d00222,e66caf62-70ce-418a-8,description,theory,1,0.3333333333333333
d00222,e66caf62-70ce-418a-8,description,story,1,0.3333333333333333
d00223,a6971245-b52e-472d-a,description,genre,0,0.0
d00223,a6971245-b52e-472d-a,description,mood,1,0.25
d00223,a6971245-b52e-472d-a,description,instrumentation,1,0.25
d00223,a6971245-b52e-472d-a,description,timbre,0,0.0
d00223,a6971245-b52e-472d-a,description,function,0,0.0
d00223,a6971245-b52e-472d-a,description,theory,1,0.25
d00223,a6971245-b52e-472d-a,description,story,1,0.25
