text_id,song_id,corpus,category,presence,density
d00010,91f9b933-c02b-47df-9,description,function,0,0.0
d00010,91f9b933-c02b-47df-9,description,theory,0,0.0
d00010,91f9b933-c02b-47df-9,description,story,1,0.25
d00011,86b81fdf-9b70-4200-a,description,genre,0,0.0
d00011,86b81fdf-9b70-4200-a,description,mood,0,0.0
d00011,86b81fdf-9b70-4200-a,description,instrumentation,0,0.0
d00011,86b81fdf-9b70-4200-a,description,timbre,0,0.0
d00011,86b81fdf-9b70-4200-a,description,function,1,0.3333333333333333
d00011,86b81fdf-9b70-4200-a,description,theory,0,0.0
d00011,86b81fdf-9b70-4200-a,description,story,1,0.6666666666666666
d00012,858415cc-1335-476e-a,description,genre,0,0.0
d00012,858415cc-1335-476e-a,description,mood,0,0.0
d00012,858415cc-1335-476e-a,description,instrumentation,0,0.0
d00012,858415cc-1335-476e-a,description,timbre,0,0.0
d00012,858415cc-1335-476e-a,description,function,1,0.5
d00012,858415cc-1335-476e-a,description,theory,0,0.0
d00012,858415cc-1335-476e-a,description,story,1,0.5
d00013,7e425ed4-399b-4c72-a,description,genre,0,0.0
d00013,7e425ed4-399b-4c72-a,description,mood,0,0.0
d00013,7e425ed4-399b-4c72-a,description,instrumentation,0,0.0
d00013,7e425ed4-399b-4c72-a,description,timbre,0,0.0
d00013,7e425ed4-399b-4c72-a,description,function,0,0.0
d00013,7e425ed4-399b-4c72-a,description,theory,0,0.0
d00013,7e425ed4-399b-4c72-a,description,story,1,1.0
d00014,65239b62-1cec-4b3a-9,description,genre,1,0.3333333333333333
d00014,65239b62-1cec-4b3a-9,description,mood,0,0.0
d00014,65239b62-1cec-4b3a-9,description,instrumentation,0,0.0
d00014,65239b62-1cec-4b3a-9,description,timbre,1,0.3333333333333333
d00014,65239b62-1cec-4b3a-9,description,function,1,0.3333333333333333
d00014,65239b62-1cec-4b3a-9,description,theory,0,0.0
d00014,65239b62-1cec-4b3a-9,description,story,0,0.0
d00015,652ed6ff-5366-4dea-9,description,genre,0,0.0
d00015,652ed6ff-5366-4dea-9,description,mood,1,0.3333333333333333
d00015,652ed6ff-5366-4dea-9,description,instrumentation,0,0.0
d00015,652ed6ff-5366-4dea-9,description,timbre,0,0.0
d00015,652ed6ff-5366-4dea-9,description,function,0,0.0
d00015,652ed6ff-5366-4dea-9,description,theory,0,0.0
d00015,652ed6ff-5366-4dea-9,description,story,1,0.6666666666666666
d00016,0825d51f-0845-4009-a,description,genre,0,0.0
d00016,0825d51f-0845-4009-a,description,mood,0,0.0
d00016,0825d51f-0845-4009-a,description,instrumentation,0,0.0
d00016,0825d51f-0845-4009-a,description,timbre,0,0.0
d00016,0825d51f-0845-4009-a,description,function,0,0.0
d00016,0825d51f-0845-4009-a,description,theory,0,0.0
d00016,0825d51f-0845-4009-a,description,story,1,1.0
d00017,0cd8226a-a270-4165-a,description,genre,1,0.2
d00017,0cd8226a-a270-4165-a,description,mood,0,0.0
d00017,0cd8226a-a270-4165-a,description,instrumentation,0,0.0
d00017,0cd8226a-a270-4165-a,description,timbre,1,0.2
d00017,0cd8226a-a270-4165-a,description,function,0,0.0
d00017,0cd8226a-a270-4165-a,description,theory,0,0.0
d00017,0cd8226a-a270-4165-a,description,story,1,0.6
d00018,1c339881-c51b-4318-a,description,genre,1,0.5
d00018,1c339881-c51b-4318-a,description,mood,1,0.5
d00018,1c339881-c51b-4318-a,description,instrumentation,0,0.0
d00018,1c339881-c51b-4318-a,description,timbre,0,0.0
d00018,1c339881-c51b-4318-a,description,function,0,0.0
d00018,1c339881-c51b-4318-a,description,theory,0,0.0
d00018,1c339881-c51b-4318-a,description,story,0,0.0
d00019,1fcc61c5-7033-469e-9,description,genre,0,0.0
d00019,1fcc61c5-7033-469e-9,description,mood,1,0.1666666666666666
d00019,1fcc61c5-7033-469e-9,description,instrumentation,0,0.0
d00019,1fcc61c5-7033-469e-9,description,timbre,0,0.0
d00019,1fcc61c5-7033-469e-9,description,function,1,0.3333333333333333
d00019,1fcc61c5-7033-469e-9,description,theory,0,0.0
d00019,1fcc61c5-7033-469e-9,description,story,1,0.5
d00020,fb21d861-9397-4126-8,description,genre,0,0.0
d00020,fb21d861-9397-4126-8,description,mood,1,0.2
d00020,fb21d861-9397-4126-8,description,instrumentation,1,0.2
d00020,fb21d861-9397-4126-8,description,timbre,0,0.0
d00020,fb21d861-9397-4126-8,description,function,1,0.2
d00020,fb21d861-9397-4126-8,description,theory,0,0.0
d00020,fb21d861-9397-4126-8,description,story,1,0.4
d00021,246bf3fe-a489-4545-a,description,genre,1,1.0
d00021,246bf3fe-a489-4545-a,description,mood,0,0.0
d00021,246bf3fe-a489-4545-a,description,instrumentation,0,0.0
d00021,246bf3fe-a489-4545-a,description,timbre,0,0.0
d00021,246bf3fe-a489-4545-a,description,function,0,0.0
d00021,246bf3fe-a489-4545-a,description,theory,0,0.0
d00021,246bf3fe-a489-4545-a,description,story,0,0.0
d00022,84deb4de-d0fb-4e1d-a,description,genre,1,0.1428571428571428
d00022,84deb4de-d0fb-4e1d-a,description,mood,0,0.0
d00022,84deb4de-d0fb-4e1d-a,description,instrumentation,1,0.1428571428571428
d00022,84deb4de-d0fb-4e1d-a,description,timbre,0,0.0
d00022,84deb4de-d0fb-4e1d-a,description,function,1,0.1428571428571428
d00022,84deb4de-d0fb-4e1d-a,description,theory,1,0.2857142857142857
d00022,84deb4de-d0fb-4e1d-a,description,story,1,0.2857142857142857
d00023,e66caf62-70ce-418a-8,description,genre,0,0.0
d00023,e66caf62-70ce-418a-8,description,mood,0,0.0
d00023,e66caf62-70ce-418a-8,description,instrumentation,0,0.0
d00023,e66caf62-70ce-418a-8,description,timbre,0,0.0
d00023,e66caf62-70ce-418a-8,description,function,0,0.0
d00023,e66caf62-70ce-418a-8,description,theory,0,0.0
d00023,e66caf62-70ce-418a-8,description,story,0,0.0
d00024,d2c86c3d-07fc-4390-8,description,genre,1,0.3333333333333333
d00024,d2c86c3d-07fc-4390-8,description,mood,1,0.3333333333333333
d00024,d2c86c3d-07fc-4390-8,description,instrumentation,0,0.0
d00024,d2c86c3d-07fc-4390-8,description,timbre,0,0.0
d00024,d2c86c3d-07fc-4390-8,description,function,1,0.3333333333333333
d00024,d2c86c3d-07fc-4390-8,description,theory,0,0.0
d00024,d2c86c3d-07fc-4390-8,description,story,0,0.0
d00025,a817156f-977c-4a72-8,description,genre,1,0.1111111111111111
d00025,a817156f-977c-4a72-8,description,mood,1,0.2222222222222222
d00025,a817156f-977c-4a72-8,description,instrumentation,0,0.0
d00025,a817156f-977c-4a72-8,description,timbre,0,0.0
d00025,a817156f-977c-4a72-8,description,function,1,0.1111111111111111
d00025,a817156f-977c-4a72-8,description,theory,1,0.3333333333333333
d00025,a817156f-977c-4a72-8,description,story,1,0.2222222222222222
d00026,9a496feb-6a67-4f22-a,description,genre,1,0.3333333333333333
d00026,9a496feb-6a67-4f22-a,description,mood,0,0.0
d00026,9a496feb-6a67-4f22-a,description,instrumentation,0,0.0
d00026,9a496feb-6a67-4f22-a,description,timbre,0,0.0
d00026,9a496feb-6a67-4f22-a,description,function,0,0.0
d00026,9a496feb-6a67-4f22-a,description,theory,0,0.0
d00026,9a496feb-6a67-4f22-a,description,story,1,0.6666666666666666
d00027,9a12553b-7ae1-4e35-9,description,genre,1,0.5
d00027,9a12553b-7ae1-4e35-9,description,mood,0,0.0
d00027,9a12553b-7ae1-4e35-9,description,instrumentation,0,0.0
d00027,9a12553b-7ae1-4e35-9,description,timbre,0,0.0
d00027,9a12553b-7ae1-4e35-9,description,function,1,0.5
d00027,9a12553b-7ae1-4e35-9,description,theory,0,0.0
d00027,9a12553b-7ae1-4e35-9,description,story,0,0.0
d00028,94894312-0261-4956-8,description,genre,1,0.3333333333333333
d00028,94894312-0261-4956-8,description,mood,1,0.3333333333333333
d00028,94894312-0261-4956-8,description,instrumentation,0,0.0
d00028,94894312-0261-4956-8,description,timbre,0,0.0
d00028,94894312-0261-4956-8,description,function,0,0.0
d00028,94894312-0261-4956-8,description,theory,1,0.3333333333333333
d00028,94894312-0261-4956-8,description,story,0,0.0
d00029,82297794-bd7d-4718-9,description,genre,0,0.0
d00029,82297794-bd7d-4718-9,description,mood,0,0.0
d00029,82297794-bd7d-4718-9,description,instrumentation,0,0.0
d00029,82297794-bd7d-4718-9,description,timbre,0,0.0
d00029,82297794-bd7d-4718-9,description,function,1,0.4
d00029,82297794-bd7d-4718-9,description,theory,0,0.0
d00029,82297794-bd7d-4718-9,description,story,1,0.6
d00030,7a83cea8-c6f4-4944-8,description,genre,1,0.4
d00030,7a83cea8-c6f4-4944-8,description,mood,0,0.0
d00030,7a83cea8-c6f4-4944-8,description,instrumentation,1,0.2
d00030,7a83cea8-c6f4-4944-8,description,timbre,1,0.4
d00030,7a83cea8-c6f4-4944-8,description,function,0,0.0
d00030,7a83cea8-c6f4-4944-8,description,theory,0,0.0
d00030,7a83cea8-c6f4-4944-8,description,story,0,0.0
d00031,5583d3b7-8692-4c18-8,description,genre,0,0.0
d00031,5583d3b7-8692-4c18-8,description,mood,0,0.0
d00031,5583d3b7-8692-4c18-8,description,instrumentation,0,0.0
d00031,5583d3b7-8692-4c18-8,description,timbre,0,0.0
d00031,5583d3b7-8692-4c18-8,description,function,1,0.25
d00031,5583d3b7-8692-4c18-8,description,theory,0,0.0
d00031,5583d3b7-8692-4c18-8,description,story,1,0.75
d00032,566f7399-846c-4579-a,description,genre,1,0.4
d00032,566f7399-846c-4579-a,description,mood,0,0.0
d00032,566f7399-846c-4579-a,description,instrumentation,1,0.4
d00032,566f7399-846c-4579-a,description,timbre,0,0.0
d00032,566f7399-846c-4579-a,description,function,1,0.2
d00032,566f7399-846c-4579-a,description,theory,0,0.0
d00032,566f7399-846c-4579-a,description,story,0,0.0
d00033,5d465d7f-d93d-47f3-9,description,genre,1,0.3333333333333333
d00033,5d465d7f-d93d-47f3-9,description,mood,1,0.3333333333333333
d00033,5d465d7f-d93d-47f3-9,description,instrumentation,1,0.3333333333333333
d00033,5d465d7f-d93d-47f3-9,description,timbre,0,0.0
d00033,5d465d7f-d93d-47f3-9,description,function,0,0.0
d00033,5d465d7f-d93d-47f3-9,description,theory,0,0.0
d00033,5d465d7f-d93d-47f3-9,description,story,0,0.0
d00034,754e03f6-9cc8-4deb-b,description,genre,0,0.0
d00034,754e03f6-9cc8-4deb-b,description,mood,1,0.25
d00034,754e03f6-9cc8-4deb-b,description,instrumentation,0,0.0
d00034,754e03f6-9cc8-4deb-b,description,timbre,0,0.0
d00034,754e03f6-9cc8-4deb-b,description,function,0,0.0
d00034,754e03f6-9cc8-4deb-b,description,theory,0,0.0
d00034,754e03f6-9cc8-4deb-b,description,story,1,0.75
d00035,2c080e35-5332-4784-a,description,genre,1,0.1666666666666666
d00035,2c080e35-5332-4784-a,description,mood,1,0.3333333333333333
d00035,2c080e35-5332-4784-a,description,instrumentation,0,0.0
d00035,2c080e35-5332-4784-a,description,timbre,0,0.0
d00035,2c080e35-5332-4784-a,description,function,1,0.1666666666666666
d00035,2c080e35-5332-4784-a,description,theory,1,0.1666666666666666
d00035,2c080e35-5332-4784-a,description,story,1,0.1666666666666666
d00036,346756fd-269e-4421-8,description,genre,1,0.5
d00036,346756fd-269e-4421-8,description,mood,0,0.0
d00036,346756fd-269e-4421-8,description,instrumentation,1,0.3333333333333333
d00036,346756fd-269e-4421-8,description,timbre,0,0.0
d00036,346756fd-269e-4421-8,description,function,0,0.0
d00036,346756fd-269e-4421-8,description,theory,1,0.1666666666666666
d00036,346756fd-269e-4421-8,description,story,0,0.0
d00037,3c41851f-03a5-464c-9,description,genre,1,0.25
d00037,3c41851f-03a5-464c-9,description,mood,0,0.0
d00037,3c41851f-03a5-464c-9,description,instrumentation,0,0.0
d00037,3c41851f-03a5-464c-9,description,timbre,0,0.0
d00037,3c41851f-03a5-464c-9,description,function,1,0.75
d00037,3c41851f-03a5-464c-9,description,theory,0,0.0
d00037,3c41851f-03a5-464c-9,description,story,0,0.0
d00038,4ce5fcbf-3111-4a0d-b,description,genre,1,0.6666666666666666
d00038,4ce5fcbf-3111-4a0d-b,description,mood,0,0.0
d00038,4ce5fcbf-3111-4a0d-b,description,instrumentation,0,0.0
d00038,4ce5fcbf-3111-4a0d-b,description,timbre,0,0.0
d00038,4ce5fcbf-3111-4a0d-b,description,function,1,0.3333333333333333
d00038,4ce5fcbf-3111-4a0d-b,description,theory,0,0.0
d00038,4ce5fcbf-3111-4a0d-b,description,story,0,0.0
d00039,12c3b33c-37c3-42e9-b,description,genre,0,0.0
d00039,12c3b33c-37c3-42e9-b,description,mood,1,0.3333333333333333
d00039,12c3b33c-37c3-42e9-b,description,instrumentation,0,0.0
d00039,12c3b33c-37c3-42e9-b,description,timbre,1,0.3333333333333333
d00039,12c3b33c-37c3-42e9-b,description,function,0,0.0
d00039,12c3b33c-37c3-42e9-b,description,theory,1,0.3333333333333333
d00039,12c3b33c-37c3-42e9-b,description,story,0,0.0
d00040,d2a0689f-4bd9-496a-b,description,genre,0,0.0
d00040,d2a0689f-4bd9-496a-b,description,mood,1,0.3333333333333333
d00040,d2a0689f-4bd9-496a-b,description,instrumentation,1,0.3333333333333333
d00040,d2a0689f-4bd9-496a-b,description,timbre,1,0.3333333333333333
d00040,d2a0689f-4bd9-496a-b,description,function,0,0.0
d00040,d2a0689f-4bd9-496a-b,description,theory,0,0.0
d00040,d2a0689f-4bd9-496a-b,description,story,0,0.0
d00041,c7af0ea9-f546-4f26-b,description,genre,0,0.0
d00041,c7af0ea9-f546-4f26-b,description,mood,0,0.0
d00041,c7af0ea9-f546-4f26-b,description,instrumentation,1,0.8
d00041,c7af0ea9-f546-4f26-b,description,timbre,0,0.0
d00041,c7af0ea9-f546-4f26-b,description,function,0,0.0
d00041,c7af0ea9-f546-4f26-b,description,theory,0,0.0
d00041,c7af0ea9-f546-4f26-b,description,story,1,0.2
d00042,ae81034e-2b91-4d08-8,description,genre,1,0.3333333333333333
d00042,ae81034e-2b91-4d08-8,description,mood,1,0.3333333333333333
d00042,ae81034e-2b91-4d08-8,description,instrumentation,1,0.3333333333333333
d00042,ae81034e-2b91-4d08-8,description,timbre,0,0.0
d00042,ae81034e-2b91-4d08-8,description,function,0,0.0
d00042,ae81034e-2b91-4d08-8,description,theory,0,0.0
d00042,ae81034e-2b91-4d08-8,description,story,0,0.0
d00043,97e26fe2-d45a-46b2-8,description,genre,0,0.0
d00043,97e26fe2-d45a-46b2-8,description,mood,0,0.0
d00043,97e26fe2-d45a-46b2-8,description,instrumentation,1,0.25
d00043,97e26fe2-d45a-46b2-8,description,timbre,1,0.25
d00043,97e26fe2-d45a-46b2-8,description,function,0,0.0
d00043,97e26fe2-d45a-46b2-8,description,theory,0,0.0
d00043,97e26fe2-d45a-46b2-8,description,story,1,0.5
d00044,8760d63e-0eab-4d6e-9,description,genre,1,0.1666666666666666
d00044,8760d63e-0eab-4d6e-9,description,mood,0,0.0
d00044,8760d63e-0eab-4d6e-9,description,instrumentation,1,0.8333333333333334
d00044,8760d63e-0eab-4d6e-9,description,timbre,0,0.0
d00044,8760d63e-0eab-4d6e-9,description,function,0,0.0
d00044,8760d63e-0eab-4d6e-9,description,theory,0,0.0
d00044,8760d63e-0eab-4d6e-9,description,story,0,0.0
d00045,7e425ed4-399b-4c72-a,description,genre,0,0.0
d00045,7e425ed4-399b-4c72-a,description,mood,0,0.0
d00045,7e425ed4-399b-4c72-a,description,instrumentation,1,0.8333333333333334
d00045,7e425ed4-399b-4c72-a,description,timbre,0,0.0
d00045,7e425ed4-399b-4c72-a,description,function,0,0.0
d00045,7e425ed4-399b-4c72-a,description,theory,1,0.1666666666666666
d00045,7e425ed4-399b-4c72-a,description,story,0,0.0
d00046,55300023-5c40-490e-9,description,genre,1,0.25
d00046,55300023-5c40-490e-9,description,mood,0,0.0
d00046,55300023-5c40-490e-9,description,instrumentation,1,0.75
d00046,55300023-5c40-490e-9,description,timbre,0,0.0
d00046,55300023-5c40-490e-9,description,function,0,0.0
d00046,55300023-5c40-490e-9,description,theory,0,0.0
d00046,55300023-5c40-490e-9,description,story,0,0.0
d00047,58339466-2de5-4409-b,description,genre,0,0.0
d00047,58339466-2de5-4409-b,description,mood,0,0.0
d00047,58339466-2de5-4409-b,description,instrumentation,1,0.75
d00047,58339466-2de5-4409-b,description,timbre,0,0.0
d00047,58339466-2de5-4409-b,description,function,0,0.0
d00047,58339466-2de5-4409-b,description,theory,1,0.25
d00047,58339466-2de5-4409-b,description,story,0,0.0
d00048,63da007b-14c8-431d-a,description,genre,1,0.25
d00048,63da007b-14c8-431d-a,description,mood,0,0.0
d00048,63da007b-14c8-431d-a,description,instrumentation,1,0.5
d00048,63da007b-14c8-431d-a,description,timbre,0,0.0
d00048,63da007b-14c8-431d-a,description,function,0,0.0
d00048,63da007b-14c8-431d-a,description,theory,0,0.0
d00048,63da007b-14c8-431d-a,description,story,1,0.25
d00049,6eec1cc9-81f9-40d3-9,description,genre,1,0.2
d00049,6eec1cc9-81f9-40d3-9,description,mood,0,0.0
d00049,6eec1cc9-81f9-40d3-9,description,instrumentation,1,0.6
d00049,6eec1cc9-81f9-40d3-9,description,timbre,1,0.2
d00049,6eec1cc9-81f9-40d3-9,description,function,0,0.0
d00049,6eec1cc9-81f9-40d3-9,description,theory,0,0.0
d00049,6eec1cc9-81f9-40d3-9,description,story,0,0.0
d00050,7279ca60-c53e-4913-a,description,genre,0,0.0
d00050,7279ca60-c53e-4913-a,description,mood,1,0.1666666666666666
d00050,7279ca60-c53e-4913-a,description,instrumentation,1,0.6666666666666666
d00050,7279ca60-c53e-4913-a,description,timbre,0,0.0
d00050,7279ca60-c53e-4913-a,description,function,0,0.0
d00050,7279ca60-c53e-4913-a,description,theory,0,0.0
d00050,7279ca60-c53e-4913-a,description,story,1,0.1666666666666666
d00051,291b2f9c-c41b-4ab8-9,description,genre,1,0.3333333333333333
d00051,291b2f9c-c41b-4ab8-9,description,mood,0,0.0
d00051,291b2f9c-c41b-4ab8-9,description,instrumentation,1,0.6666666666666666
d00051,291b2f9c-c41b-4ab8-9,description,timbre,0,0.0
d00051,291b2f9c-c41b-4ab8-9,description,function,0,0.0
d00051,291b2f9c-c41b-4ab8-9,description,theory,0,0.0
d00051,291b2f9c-c41b-4ab8-9,description,story,0,0.0
d00052,2b52b4c3-c6fb-47b5-b,description,genre,0,0.0
d00052,2b52b4c3-c6fb-47b5-b,description,mood,1,0.1666666666666666
d00052,2b52b4c3-c6fb-47b5-b,description,instrumentation,1,0.3333333333333333
d00052,2b52b4c3-c6fb-47b5-b,description,timbre,1,0.3333333333333333
d00052,2b52b4c3-c6fb-47b5-b,description,function,0,0.0
d00052,2b52b4c3-c6fb-47b5-b,description,theory,1,0.1666666666666666
d00052,2b52b4c3-c6fb-47b5-b,description,story,0,0.0
d00053,3f9b3ba7-7b13-4d04-8,description,genre,0,0.0
d00053,3f9b3ba7-7b13-4d04-8,description,mood,0,0.0
d00053,3f9b3ba7-7b13-4d04-8,description,instrumentation,1,0.75
d00053,3f9b3ba7-7b13-4d04-8,description,timbre,0,0.0
d00053,3f9b3ba7-7b13-4d04-8,description,function,1,0.25
d00053,3f9b3ba7-7b13-4d04-8,description,theory,0,0.0
d00053,3f9b3ba7-7b13-4d04-8,description,story,0,0.0
d00054,43d604bc-f7ba-45f9-a,description,genre,1,0.2
d00054,43d604bc-f7ba-45f9-a,description,mood,0,0.0
d00054,43d604bc-f7ba-45f9-a,description,instrumentation,1,0.8
d00054,43d604bc-f7ba-45f9-a,description,timbre,0,0.0
d00054,43d604bc-f7ba-45f9-a,description,function,0,0.0
d00054,43d604bc-f7ba-45f9-a,description,theory,0,0.0
d00054,43d604bc-f7ba-45f9-a,description,story,0,0.0
d00055,45aa2509-8554-4bf3-8,description,genre,1,0.2
d00055,45aa2509-8554-4bf3-8,description,mood,0,0.0
d00055,45aa2509-8554-4bf3-8,description,instrumentation,1,0.6
d00055,45aa2509-8554-4bf3-8,description,timbre,1,0.2
d00055,45aa2509-8554-4bf3-8,description,function,0,0.0
d00055,45aa2509-8554-4bf3-8,description,theory,0,0.0
d00055,45aa2509-8554-4bf3-8,description,story,0,0.0
d00056,4edf7524-0d23-48f2-9,description,genre,1,0.125
d00056,4edf7524-0d23-48f2-9,description,mood,0,0.0
d00056,4edf7524-0d23-48f2-9,description,instrumentation,1,0.625
d00056,4edf7524-0d23-48f2-9,description,timbre,1,0.125
d00056,4edf7524-0d23-48f2-9,description,function,0,0.0
d00056,4edf7524-0d23-48f2-9,description,theory,0,0.0
d00056,4edf7524-0d23-48f2-9,description,story,1,0.125
d00057,1c339881-c51b-4318-a,description,genre,1,0.25
d00057,1c339881-c51b-4318-a,description,mood,0,0.0
d00057,1c339881-c51b-4318-a,description,instrumentation,1,0.25
d00057,1c339881-c51b-4318-a,description,timbre,1,0.25
d00057,1c339881-c51b-4318-a,description,function,0,0.0
d00057,1c339881-c51b-4318-a,description,theory,0,0.0
d00057,1c339881-c51b-4318-a,description,story,1,0.25
d00058,1fce4fac-fe02-42f3-9,description,genre,1,0.3333333333333333
d00058,1fce4fac-fe02-42f3-9,description,mood,0,0.0
d00058,1fce4fac-fe02-42f3-9,description,instrumentation,1,0.6666666666666666
d00058,1fce4fac-fe02-42f3-9,description,timbre,0,0.0
d00058,1fce4fac-fe02-42f3-9,description,function,0,0.0
d00058,1fce4fac-fe02-42f3-9,description,theory,0,0.0
d00058,1fce4fac-fe02-42f3-9,description,story,0,0.0
d00059,25e7176b-dcd9-4b4b-8,description,genre,0,0.0
d00059,25e7176b-dcd9-4b4b-8,description,mood,1,0.25
d00059,25e7176b-dcd9-4b4b-8,description,instrumentation,1,0.5
d00059,25e7176b-dcd9-4b4b-8,description,timbre,0,0.0
d00059,25e7176b-dcd9-4b4b-8,description,function,0,0.0
d00059,25e7176b-dcd9-4b4b-8,description,theory,1,0.25
d00059,25e7176b-dcd9-4b4b-8,description,story,0,0.0
d00060,ee070cac-0af1-4d86-9,description,genre,1,0.3333333333333333
d00060,ee070cac-0af1-4d86-9,description,mood,0,0.0
d00060,ee070cac-0af1-4d86-9,description,instrumentation,1,0.6666666666666666
d00060,ee070cac-0af1-4d86-9,description,timbre,0,0.0
d00060,ee070cac-0af1-4d86-9,description,function,0,0.0
d00060,ee070cac-0af1-4d86-9,description,theory,0,0.0
d00060,ee070cac-0af1-4d86-9,description,story,0,0.0
d00061,d2c86c3d-07fc-4390-8,description,genre,1,0.2
d00061,d2c86c3d-07fc-4390-8,description,mood,1,0.2
d00061,d2c86c3d-07fc-4390-8,description,instrumentation,1,0.4
d00061,d2c86c3d-07fc-4390-8,description,timbre,0,0.0
d00061,d2c86c3d-07fc-4390-8,description,function,0,0.0
d00061,d2c86c3d-07fc-4390-8,description,theory,1,0.2
d00061,d2c86c3d-07fc-4390-8,description,story,0,0.0
